date,close,sent_mean,sent_std,sent_min,sent_max,sent_decay,sent_momentum,sent_vol,sent_diffusion,headline_count_z,sig_buy,sig_sell,sig_hold,sig_none
2025-12-01,4232.23,0.04737063,0.23306142,-0.34766442,0.24220127,-0.05193548,0.060301717,0.30995554,0.018469047,2.0570378,0.0,0.0,1.0,0.0
2025-12-02,4205.74,0.18614791,0.11644123,0.041451797,0.34622195,0.030204188,0.10402068,0.34589827,0.08426914,1.551303,1.0,0.0,0.0,0.0
2025-12-03,4203.2,0.2247593,0.08393725,0.11896498,0.34622195,0.07235211,-0.11171318,0.34211993,0.10948979,-0.22712004,1.0,0.0,0.0,0.0
2025-12-04,4208.88,0.23655085,0.06798506,0.1779227,0.34622195,0.09413127,-0.05658607,0.3091101,0.12128535,-0.58524823,1.0,0.0,0.0,0.0
2025-12-05,4196.54,0.22001836,0.090815134,0.099237114,0.34622195,0.0951846,-0.07868558,0.25694227,0.12463042,-0.54181576,1.0,0.0,0.0,0.0
2025-12-08,4190.71,0.16307873,0.14594616,-0.04249692,0.34622195,0.06678098,-0.14173403,0.19320183,0.10442055,-0.67910796,1.0,0.0,0.0,0.0
2025-12-09,4208.27,0.06457841,0.15720266,-0.14627962,0.23450877,0.02282669,-0.10378269,0.14530918,0.07451516,-0.71233827,1.0,0.0,0.0,0.0
2025-12-10,4228.67,-0.023043076,0.1608615,-0.20359866,0.1779227,-0.023884742,-0.057319045,0.17801455,0.04814008,-0.6927746,0.0,0.0,1.0,0.0
2025-12-11,4279.67,-0.102095,0.1319304,-0.21733692,0.099237114,-0.06379382,-0.013738262,0.20407322,0.022339616,-0.6294877,0.0,0.0,1.0,0.0
2025-12-12,4300.52,-0.16210248,0.07215634,-0.21733692,-0.04249692,-0.09205818,0.016536659,0.21573041,0.0031686488,-0.48318398,0.0,0.0,1.0,0.0
2025-12-15,4305.14,-0.18702905,0.02932261,-0.21733692,-0.14627962,-0.10754542,0.03367045,0.2095177,-0.004598817,-0.4492827,0.0,0.0,1.0,0.0
2025-12-16,4302.32,-0.18651335,0.030227173,-0.21733692,-0.14370109,-0.115004316,0.023428723,0.17000756,-0.00619699,-0.60923076,0.0,0.0,1.0,0.0
2025-12-17,4338.27,-0.15352945,0.07031726,-0.21733692,-0.038679205,-0.09925848,0.10502188,0.13574916,0.00043987343,-0.69773215,0.0,0.0,1.0,0.0
